"funs","pkgs","in_multiple_pkgs","relative_paths","absolute_paths"
"c","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"group_by","dplyr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"summarise","dplyr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"across","dplyr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"sum","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"pivot_longer","tidyr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"mutate","dplyr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"str_replace_all","stringr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"left_join","dplyr",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"gg_record","camcorder",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"file.path","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"ggplot","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"aes","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"I","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"geom_sankey_bump","(unknown)",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"labs","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"theme_void","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"theme","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_text","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"margin","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_text","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"unit","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"c","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_markdown","ggtext",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"unit","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"c","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_rect","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_rect","ggplot",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"gg_playback","camcorder",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"file.path","base",FALSE,"2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"library","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"font_add_google","sysfonts",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"font_add_google","sysfonts",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"showtext_auto","showtext",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"group_by","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"summarise","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"n","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"ungroup","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"group_by","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"sum","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"round","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"ungroup","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"filter","dplyr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"arrange","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"desc","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"factor","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"pull","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"left_join","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"factor","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"arrange","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"factor","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"rev","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"unique","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"select","dplyr",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"gg_record","camcorder",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"file.path","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"c","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"glue","glue",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"glue","glue",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"ggplot","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"geom_col","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"aes","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"geom_richtext","ggtext",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"filter","dplyr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"aes","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"paste0","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"geom_richtext","ggtext",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"filter","dplyr",TRUE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"aes","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"paste0","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"scale_fill_manual","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"labs","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"coord_cartesian","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"theme_minimal","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"theme","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"rel","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"margin","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"margin","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"margin","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_rect","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_rect","ggplot",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"gg_playback","camcorder",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"file.path","base",FALSE,"2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"read_csv","readr",TRUE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"select","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"drop_na","tidyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"mutate","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"as_date","lubridate",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"filter","dplyr",TRUE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"year","lubridate",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"year","lubridate",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"group_by","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"summarise","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"n","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"arrange","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"desc","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"mutate","dplyr",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"cut","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"c","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"tibble","dplyr",TRUE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"seq","base",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"ymd","lubridate",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"ymd","lubridate",FALSE,"2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
